Sensor_data:-0.02,0.03,0.92,0.55,1.10,-1.16,0.14,
Sensor_data:0.01,0.01,1.07,0.00,1.22,-1.16,0.17,
Sensor_data:0.00,0.01,1.00,0.92,1.04,-1.34,0.59,
Sensor_data:0.01,0.01,0.99,1.16,0.98,-1.40,0.81,
Sensor_data:0.01,0.00,1.12,-2.20,1.22,-1.10,-0.06,
Sensor_data:0.03,0.03,0.94,1.04,1.10,-1.22,-0.67,
Sensor_data:0.01,-0.03,1.01,1.59,1.10,-1.46,-0.77,
Sensor_data:-0.00,-0.01,1.03,0.12,1.10,-1.28,0.23,
Sensor_data:-0.00,-0.00,0.96,-0.61,0.79,-1.16,0.81,
Sensor_data:-0.01,0.03,0.95,-1.53,1.22,-1.22,0.91,
Sensor_data:-0.01,-0.02,1.02,0.73,1.22,-1.04,0.14,
Sensor_data:-0.00,-0.02,1.00,1.83,0.98,-1.22,-0.44,
Sensor_data:-0.00,-0.02,1.02,0.18,0.92,-1.28,-0.60,
Sensor_data:0.00,-0.05,0.91,-0.18,0.98,-1.34,-0.51,
Sensor_data:0.02,0.06,1.12,-2.56,1.53,-0.98,0.14,
Sensor_data:-0.03,0.08,1.03,0.55,1.04,-1.28,0.81,
Sensor_data:0.02,-0.02,0.93,4.03,0.73,-1.59,0.94,
Sensor_data:0.01,0.04,1.12,-0.49,1.16,-1.46,0.33,
Sensor_data:0.02,-0.00,0.88,2.08,0.79,-1.71,0.01,
Sensor_data:0.01,0.01,1.10,-1.83,1.10,-1.40,-0.60,
Sensor_data:0.02,0.01,1.07,0.18,1.10,-1.59,-0.44,
Sensor_data:-0.01,-0.05,1.02,4.03,0.73,-1.71,-0.31,
Sensor_data:-0.03,-0.03,1.06,-2.26,1.16,-1.28,0.14,
Sensor_data:-0.01,-0.03,0.92,1.10,0.98,-1.46,1.04,
Sensor_data:-0.01,-0.02,1.00,0.37,1.10,-1.34,0.56,
Sensor_data:-0.00,-0.02,0.95,0.18,1.10,-1.28,0.07,
Sensor_data:-0.00,0.01,0.96,-0.06,1.16,-1.22,-0.60,
Sensor_data:-0.00,0.02,1.05,-1.89,1.28,-1.10,-0.54,
Sensor_data:0.01,0.01,0.99,-0.43,1.16,-1.22,0.10,
Sensor_data:-0.00,0.02,0.96,0.79,1.04,-1.22,0.07,
Sensor_data:0.03,-0.05,1.10,1.16,1.10,-1.34,0.59,
Sensor_data:-0.00,0.02,0.92,-0.18,0.92,-1.40,0.62,
Sensor_data:0.03,-0.03,1.02,-0.49,1.28,-1.40,0.07,
Sensor_data:0.01,-0.01,1.06,-0.37,1.10,-1.40,-0.67,
Sensor_data:0.03,-0.05,1.01,0.92,1.16,-1.10,-0.48,
Sensor_data:-0.04,-0.02,0.94,0.24,0.79,-1.34,0.17,
Sensor_data:-0.05,-0.00,0.93,-0.49,1.22,-1.22,0.78,
Sensor_data:-0.03,0.02,0.97,-0.61,1.10,-1.22,0.59,
Sensor_data:0.00,0.01,1.05,-0.61,1.22,-1.10,0.07,
Sensor_data:0.02,-0.05,0.96,0.43,0.92,-1.16,-0.57,
Sensor_data:0.05,0.02,1.08,-0.98,1.28,-0.98,-0.67,
Sensor_data:-0.00,0.10,0.97,-2.08,1.10,-1.16,0.20,
Sensor_data:0.03,0.02,0.95,1.77,0.73,-1.34,0.23,
Sensor_data:0.03,0.02,0.99,0.49,1.22,-1.34,0.68,
Sensor_data:0.03,0.03,0.90,3.17,0.92,-1.65,0.62,
Sensor_data:0.01,-0.04,0.91,1.28,0.79,-1.71,0.23,
Sensor_data:-0.01,0.02,1.06,-2.75,1.28,-1.40,-0.51,
Sensor_data:0.00,-0.02,1.01,0.49,1.16,-1.53,-0.51,
Sensor_data:-0.00,-0.05,1.04,2.62,0.98,-1.65,-0.35,
Sensor_data:-0.01,-0.05,0.99,0.73,1.04,-1.28,0.07,
Sensor_data:-0.02,-0.04,0.95,0.55,0.92,-1.34,0.78,
Sensor_data:-0.02,0.01,1.02,-1.65,1.10,-1.04,0.14,
Sensor_data:-0.00,0.03,1.02,-0.73,1.16,-1.10,-0.60,
Sensor_data:-0.01,0.00,0.99,1.16,1.10,-1.28,-0.51,
Sensor_data:-0.01,0.02,1.00,-0.49,1.04,-1.10,-0.60,
Sensor_data:0.00,-0.00,1.00,-0.37,1.10,-1.22,-0.25,
Sensor_data:0.00,0.01,0.97,-0.79,1.10,-1.22,0.01,
Sensor_data:0.00,-0.05,1.03,-0.31,1.22,-1.46,0.68,
Sensor_data:0.01,-0.02,0.94,1.46,0.73,-1.40,0.72,
Sensor_data:0.01,-0.03,1.03,-0.61,1.04,-1.34,0.01,
Sensor_data:0.02,-0.01,1.05,-1.16,1.04,-1.16,-0.67,
Sensor_data:0.02,0.01,0.96,0.18,1.16,-1.28,-0.54,
Sensor_data:-0.01,0.02,0.96,1.04,0.98,-1.28,0.14,
Sensor_data:-0.01,-0.02,0.96,0.92,0.92,-1.28,0.85,
Sensor_data:-0.00,-0.01,1.02,-0.67,0.92,-0.98,0.91,
Sensor_data:-0.01,0.02,1.01,-1.71,1.16,-1.04,0.27,
Sensor_data:-0.02,0.06,0.93,-0.06,1.28,-1.16,0.17,
Sensor_data:0.00,0.06,1.12,-0.67,1.46,-1.16,-0.25,
Sensor_data:-0.01,0.03,0.91,2.08,0.49,-1.53,-0.54,
Sensor_data:-0.03,-0.01,0.86,1.28,0.92,-1.34,0.07,
Sensor_data:-0.00,0.06,1.04,-2.93,1.46,-1.16,0.59,
Sensor_data:0.02,-0.02,0.91,2.99,0.67,-1.65,0.78,
Sensor_data:0.02,-0.02,1.09,-0.73,1.34,-1.40,0.72,
Sensor_data:-0.00,-0.05,1.03,0.55,1.10,-1.46,0.52,
Sensor_data:-0.00,-0.04,0.88,1.04,1.04,-1.40,-0.60,
Sensor_data:-0.02,-0.04,1.02,-1.95,1.28,-1.34,-0.73,
Sensor_data:-0.01,-0.04,0.92,2.62,0.79,-1.53,0.01,
Sensor_data:-0.00,-0.03,1.04,0.06,1.16,-1.22,0.10,
Sensor_data:-0.02,-0.01,1.02,-0.92,1.16,-0.92,0.85,
Sensor_data:-0.01,0.02,1.01,-0.37,1.16,-1.16,0.10,
Sensor_data:0.01,0.01,1.03,-0.06,1.22,-1.28,0.01,
Sensor_data:0.00,-0.01,0.95,2.14,1.04,-1.53,-0.60,
Sensor_data:0.00,-0.02,0.91,0.79,0.92,-1.53,-0.77,
Sensor_data:0.03,-0.06,1.14,-2.08,1.22,-1.10,0.04,
Sensor_data:0.05,-0.01,0.98,0.06,0.85,-1.34,0.85,
Sensor_data:0.00,-0.03,1.09,0.18,0.98,-1.22,0.75,
Sensor_data:-0.00,-0.01,0.90,1.95,0.98,-1.34,0.65,
Sensor_data:-0.00,-0.05,1.02,0.43,0.98,-1.40,0.10,
Sensor_data:0.01,-0.01,0.90,-1.71,1.10,-0.98,-0.80,
Sensor_data:-0.01,0.01,0.93,0.61,1.16,-0.85,0.17,
Sensor_data:-0.01,-0.01,1.02,0.61,1.04,-1.04,0.78,
Sensor_data:-0.01,-0.02,1.00,0.92,0.73,-1.40,0.65,
Sensor_data:-0.02,0.02,0.96,0.06,0.98,-1.10,0.68,
Sensor_data:0.01,0.10,1.11,-1.40,1.16,-1.04,0.17,
Sensor_data:0.01,0.07,0.90,2.26,0.85,-1.22,-0.57,
Sensor_data:-0.01,-0.01,0.99,2.20,1.16,-1.34,-0.44,
Sensor_data:0.01,0.10,1.11,-1.40,1.53,-1.22,-0.31,
Sensor_data:0.02,-0.01,0.94,1.53,0.92,-1.46,0.14,
Sensor_data:-0.01,0.04,1.09,-2.87,1.34,-1.34,0.81,
Sensor_data:0.02,-0.05,1.07,1.71,1.28,-1.53,0.88,
Sensor_data:0.00,-0.06,0.86,3.78,0.79,-1.77,0.62,
Sensor_data:-0.02,-0.04,1.06,-1.34,1.22,-1.40,-0.28,
Sensor_data:-0.01,-0.04,0.92,-0.85,1.04,-1.34,-0.77,
Sensor_data:-0.01,0.00,1.06,-0.92,1.22,-1.10,0.14,
Sensor_data:-0.01,0.00,1.02,0.31,1.10,-1.22,0.72,
Sensor_data:-0.01,-0.02,0.95,2.26,0.85,-1.40,0.72,
Sensor_data:-0.02,-0.00,0.97,-0.31,1.22,-1.22,0.78,
Sensor_data:0.01,0.01,0.96,-1.89,1.16,-1.34,0.07,
Sensor_data:0.01,-0.02,1.01,0.79,1.10,-1.53,-0.44,
Sensor_data:-0.01,0.02,1.03,0.31,1.04,-1.34,-0.60,
Sensor_data:0.01,0.03,0.92,1.22,1.16,-1.28,-0.60,
Sensor_data:0.03,0.00,1.06,0.31,0.85,-1.34,0.10,
Sensor_data:-0.00,0.00,0.97,-0.12,1.10,-1.22,0.75,
Sensor_data:0.00,-0.02,1.04,1.28,1.10,-1.22,0.75,
Sensor_data:0.02,-0.01,1.05,0.79,1.04,-1.16,0.17,
Sensor_data:-0.00,-0.01,0.95,0.85,0.92,-1.22,-0.44,
Sensor_data:-0.02,-0.00,1.04,0.37,0.92,-1.28,-0.06,
Sensor_data:-0.01,0.02,1.05,-1.28,1.10,-1.16,0.94,
Sensor_data:-0.01,0.02,0.96,1.59,1.04,-1.22,0.72,
Sensor_data:-0.01,-0.01,0.93,0.98,1.10,-1.16,0.91,
Sensor_data:-0.02,0.07,1.10,-1.65,1.40,-0.98,0.17,
Sensor_data:-0.02,-0.02,0.84,1.10,1.10,-1.28,-0.38,
Sensor_data:0.00,0.07,1.21,-2.81,1.59,-0.92,-0.38,
Sensor_data:-0.00,0.01,0.98,2.32,1.10,-1.46,-0.44,
Sensor_data:0.05,-0.08,0.89,4.09,0.61,-1.83,-0.25,
Sensor_data:0.01,-0.01,1.03,-2.26,1.10,-1.46,0.20,
Sensor_data:-0.00,-0.03,0.92,1.71,0.79,-1.53,0.85,
Sensor_data:0.01,-0.02,1.07,-0.37,1.22,-1.34,0.75,
Sensor_data:0.00,-0.05,1.06,1.40,1.10,-1.40,0.17,
Sensor_data:-0.01,-0.04,0.90,2.20,0.85,-1.65,-0.60,
Sensor_data:-0.02,0.01,0.99,-0.92,1.16,-1.10,-0.60,
Sensor_data:-0.01,0.01,0.97,0.61,0.92,-1.16,0.07,
Sensor_data:0.01,0.04,1.06,-0.24,1.34,-1.16,0.65,
Sensor_data:-0.01,0.00,0.97,1.22,0.98,-1.16,0.65,
Sensor_data:0.00,0.01,1.02,0.98,0.85,-1.34,0.72,
Sensor_data:0.01,0.03,1.05,-1.59,1.10,-1.28,0.04,
Sensor_data:0.02,0.01,0.95,0.92,1.10,-1.22,-0.73,
Sensor_data:0.01,-0.04,1.02,1.46,1.04,-1.53,-0.67,
Sensor_data:0.00,-0.02,1.01,0.24,0.98,-1.34,-0.44,
Sensor_data:0.01,-0.02,1.04,0.00,0.98,-1.28,0.62,
Sensor_data:0.03,0.01,1.02,-1.16,1.34,-1.16,0.85,
Sensor_data:-0.02,-0.00,0.94,0.98,1.10,-1.22,0.07,
Sensor_data:-0.01,-0.01,0.93,1.46,0.98,-1.10,-0.48,
Sensor_data:-0.01,-0.00,1.04,-0.12,0.98,-1.22,-0.54,
Sensor_data:-0.00,0.02,0.98,-0.61,1.10,-1.16,-0.28,
Sensor_data:0.02,0.02,1.18,-1.53,1.46,-1.04,0.10,
Sensor_data:0.04,0.07,0.95,0.61,1.10,-1.22,0.72,
Sensor_data:0.02,0.02,0.93,2.75,0.73,-1.46,0.65,
Sensor_data:-0.01,0.06,1.02,-0.18,1.04,-1.22,0.68,
Sensor_data:-0.00,0.02,0.89,0.67,1.04,-1.53,0.10,
Sensor_data:0.02,0.03,1.01,-0.67,1.10,-1.65,-0.51,
Sensor_data:0.02,-0.02,1.05,0.67,1.10,-1.65,-0.48,
Sensor_data:0.01,-0.07,0.94,2.69,0.98,-1.71,-0.12,
Sensor_data:-0.01,-0.02,1.01,0.00,1.04,-1.40,1.10,
Sensor_data:-0.01,-0.03,0.94,0.37,1.04,-1.46,0.94,
Sensor_data:-0.01,-0.02,1.01,0.55,1.16,-1.22,-0.12,
Sensor_data:-0.01,-0.02,1.03,0.92,0.98,-1.40,-0.60,
Sensor_data:-0.01,0.00,1.01,1.10,0.98,-1.34,-0.54,
Sensor_data:-0.01,0.03,1.02,-1.59,1.16,-1.10,-0.19,
Sensor_data:0.02,0.05,0.98,-0.67,1.28,-1.04,0.17,
Sensor_data:0.01,0.01,1.03,1.10,1.04,-1.34,0.27,
Sensor_data:0.01,-0.02,0.90,1.71,1.04,-1.34,0.59,
Sensor_data:-0.02,0.00,0.92,-0.55,1.10,-1.22,0.68,
Sensor_data:0.03,-0.01,0.95,-0.55,1.28,-1.40,0.14,
Sensor_data:-0.01,-0.02,1.08,-0.37,1.04,-1.28,-0.67,
Sensor_data:0.03,-0.00,0.94,1.59,1.10,-1.28,-0.54,
Sensor_data:0.00,-0.01,1.02,1.28,0.98,-1.22,0.10,
Sensor_data:-0.03,0.01,0.94,-0.43,0.98,-1.16,0.68,
Sensor_data:-0.02,0.01,0.94,0.31,1.10,-1.10,0.65,
Sensor_data:-0.01,0.01,1.06,-0.49,1.10,-1.04,0.14,
Sensor_data:-0.02,-0.01,1.05,0.79,0.79,-1.22,-0.57,
Sensor_data:0.02,-0.01,1.10,1.65,1.34,-1.04,-0.54,
Sensor_data:0.05,0.10,1.05,-2.38,1.34,-1.04,-0.51,
Sensor_data:0.03,0.07,0.90,1.83,0.67,-1.40,0.20,
Sensor_data:-0.01,0.06,0.95,1.46,1.10,-1.28,0.65,
Sensor_data:0.01,0.01,0.91,-1.22,1.46,-1.22,0.81,
Sensor_data:0.00,-0.03,0.90,1.16,0.73,-1.59,0.91,
Sensor_data:0.01,0.02,1.14,-3.48,1.40,-1.40,0.14,
Sensor_data:0.00,-0.02,1.00,0.73,1.10,-1.53,-0.48,
Sensor_data:-0.00,-0.05,0.87,3.36,0.85,-1.71,-0.41,
Sensor_data:-0.02,-0.04,1.00,-0.31,1.04,-1.28,-0.41,
Sensor_data:-0.01,-0.04,0.92,1.10,0.85,-1.40,0.30,
Sensor_data:-0.02,0.01,1.06,-1.65,1.22,-1.16,1.01,
Sensor_data:-0.01,0.01,1.04,-0.24,1.28,-0.98,0.62,
Sensor_data:-0.00,-0.01,1.02,2.50,0.98,-1.28,0.17,
Sensor_data:-0.01,0.02,1.02,-1.28,1.10,-1.10,-0.51,
Sensor_data:0.01,0.01,0.95,-0.24,1.04,-1.16,-0.44,
Sensor_data:0.02,0.02,1.03,-0.79,0.98,-1.22,-0.60,
Sensor_data:0.02,0.03,0.95,0.06,1.22,-1.34,-0.02,
Sensor_data:0.03,-0.03,0.95,0.85,0.92,-1.53,0.75,
Sensor_data:0.00,-0.04,1.06,-1.28,1.10,-1.22,0.68,
Sensor_data:-0.00,-0.02,1.04,-0.79,1.16,-1.16,0.01,
Sensor_data:-0.00,-0.00,0.98,0.18,1.22,-1.34,-0.70,
Sensor_data:-0.03,0.00,0.92,0.43,1.10,-1.16,0.17,
Sensor_data:-0.01,-0.02,1.00,0.73,0.98,-1.16,0.88,
Sensor_data:-0.01,-0.01,1.03,-0.67,0.85,-0.98,0.88,
Sensor_data:-0.01,0.01,1.04,-1.28,1.04,-1.10,0.20,
Sensor_data:-0.01,0.03,0.99,-0.24,1.22,-1.10,0.07,
Sensor_data:0.02,-0.01,1.10,1.40,1.34,-1.22,-0.44,
Sensor_data:-0.05,0.09,0.90,0.55,0.85,-1.46,-0.57,
Sensor_data:0.02,-0.01,0.92,2.14,1.10,-1.40,0.20,
Sensor_data:-0.01,0.08,1.02,-1.89,1.22,-1.22,0.23,
Sensor_data:0.06,-0.01,0.89,-1.16,1.65,-1.28,0.75,
Sensor_data:0.04,-0.05,1.04,1.04,0.92,-1.53,0.85,
Sensor_data:0.01,0.01,1.07,-2.32,1.28,-1.16,0.17,
Sensor_data:0.01,-0.03,0.96,0.98,1.10,-1.34,-0.57,
Sensor_data:0.00,-0.04,0.98,0.67,1.10,-1.34,-0.64,
Sensor_data:-0.01,-0.04,0.94,-0.49,1.22,-1.22,0.14,
Sensor_data:-0.00,-0.04,0.99,1.34,1.04,-1.46,0.91,
Sensor_data:-0.02,0.00,1.06,-1.77,1.46,-0.98,1.07,
Sensor_data:-0.02,0.01,1.00,-0.31,1.28,-1.10,0.10,
Sensor_data:-0.00,0.02,1.05,0.12,1.10,-1.28,0.04,
Sensor_data:0.02,-0.01,0.99,1.83,1.10,-1.34,-0.48,
Sensor_data:-0.01,-0.03,0.88,1.04,0.85,-1.46,-0.48,
Sensor_data:0.01,-0.04,1.14,-2.44,1.22,-1.28,-0.70,
Sensor_data:-0.01,0.03,0.92,-0.67,0.98,-1.28,0.01,
Sensor_data:-0.02,-0.03,1.07,1.22,1.22,-1.22,0.81,
Sensor_data:0.01,-0.01,0.94,1.16,1.04,-1.28,0.72,
Sensor_data:0.00,-0.04,1.03,0.18,1.04,-1.28,0.14,
Sensor_data:0.03,-0.01,1.10,-1.59,0.92,-1.10,-0.70,
Sensor_data:-0.00,-0.01,0.90,-0.24,1.10,-1.16,-0.51,
Sensor_data:-0.01,-0.02,1.04,0.92,0.92,-1.10,0.10,
Sensor_data:-0.01,0.00,1.00,0.31,1.04,-1.28,0.14,
Sensor_data:0.00,-0.01,0.95,0.12,1.10,-1.28,0.85,
Sensor_data:0.05,0.01,1.12,-1.89,1.22,-0.98,0.72,
Sensor_data:0.00,0.02,0.78,-1.71,1.34,-1.04,0.14,
Sensor_data:0.02,0.00,1.08,0.73,1.16,-1.22,-0.12,
Sensor_data:-0.01,0.09,1.07,-1.59,1.34,-1.28,-0.48,
Sensor_data:0.01,-0.00,0.84,2.62,0.85,-1.65,-0.51,
Sensor_data:0.02,0.01,1.17,-0.79,0.85,-1.53,0.20,
Sensor_data:0.02,-0.04,0.95,3.23,0.85,-1.65,0.14,
Sensor_data:0.01,-0.06,0.94,2.26,0.98,-1.53,0.81,
Sensor_data:-0.01,-0.03,1.10,-2.14,1.28,-1.22,0.78,
Sensor_data:0.00,-0.04,0.93,0.61,0.98,-1.28,0.10,
Sensor_data:-0.00,-0.01,1.08,-0.61,1.28,-1.22,-0.35,
Sensor_data:-0.01,-0.03,0.99,1.77,0.85,-1.22,-0.38,
Sensor_data:-0.02,-0.02,0.98,1.53,0.98,-1.22,0.20,
Sensor_data:-0.02,0.01,1.04,-1.28,1.28,-1.16,-0.02,
Sensor_data:0.00,0.03,0.95,-1.28,1.22,-1.10,0.72,
Sensor_data:0.01,-0.02,1.07,0.79,1.22,-1.40,0.72,
Sensor_data:-0.01,0.01,1.00,1.46,1.16,-1.46,0.01,
Sensor_data:-0.00,0.01,0.87,0.18,1.04,-1.22,0.01,
Sensor_data:0.02,-0.04,1.14,-1.46,1.04,-1.28,-0.77,
Sensor_data:0.01,-0.01,1.02,0.67,1.22,-1.28,0.04,
Sensor_data:0.02,-0.03,1.07,0.98,0.98,-1.34,0.81,
Sensor_data:-0.02,0.00,0.94,1.04,0.85,-1.34,0.85,
Sensor_data:-0.03,-0.00,0.91,0.43,1.04,-1.40,0.07,
Sensor_data:-0.02,0.00,0.98,-0.61,1.10,-1.16,-0.64,
Sensor_data:-0.00,0.01,1.05,-0.24,1.10,-1.10,-0.44,
Sensor_data:-0.01,0.02,0.96,1.53,1.04,-1.10,-0.38,
Sensor_data:0.02,-0.03,0.97,0.67,1.16,-0.98,-0.44,
Sensor_data:-0.03,0.12,1.03,-1.89,1.59,-0.98,0.10,
Sensor_data:-0.00,-0.00,0.88,1.34,1.16,-1.40,0.91,
Sensor_data:0.00,0.06,1.21,-1.95,1.59,-1.22,0.94,
Sensor_data:0.02,-0.01,1.00,2.56,1.04,-1.71,0.65,
Sensor_data:0.02,-0.07,0.88,3.05,0.61,-1.83,0.04,
Sensor_data:0.01,-0.01,1.03,-3.11,1.34,-1.40,-0.48,
Sensor_data:0.01,-0.04,0.92,2.69,1.10,-1.59,-0.60,
Sensor_data:-0.02,-0.03,1.03,0.49,1.16,-1.40,0.20,
Sensor_data:-0.00,-0.05,1.04,0.79,1.10,-1.34,0.20,
Sensor_data:-0.02,-0.04,0.91,1.40,0.92,-1.40,0.75,
Sensor_data:-0.02,0.02,1.03,-1.59,1.40,-1.04,0.17,
Sensor_data:-0.00,0.01,0.94,1.46,1.16,-1.34,0.14,
Sensor_data:0.01,-0.01,1.03,0.85,1.04,-1.16,-0.51,
Sensor_data:-0.00,0.01,1.00,-0.18,1.16,-1.10,-0.35,
Sensor_data:0.01,0.01,1.03,0.06,0.98,-1.22,-0.80,
Sensor_data:-0.01,0.04,1.07,-1.34,1.16,-1.28,0.04,
Sensor_data:0.02,0.01,0.97,1.65,1.16,-1.40,0.72,
Sensor_data:0.01,-0.03,0.98,1.59,0.92,-1.34,0.75,
Sensor_data:0.01,-0.02,1.04,-0.85,1.10,-1.28,-0.02,
Sensor_data:0.00,0.02,0.96,-0.37,1.10,-1.34,-0.60,
Sensor_data:-0.03,0.03,0.96,-0.43,1.34,-1.16,-0.54,
