Sensor_data:0.01,-0.04,1.05,-0.55,1.10,-1.65,-1.28,
Sensor_data:0.01,-0.06,0.99,-0.49,1.10,-1.65,0.10,
Sensor_data:0.01,-0.05,1.02,0.98,0.79,-1.46,1.10,
Sensor_data:-0.01,-0.06,1.03,0.85,0.98,-1.40,0.94,
Sensor_data:-0.01,-0.03,0.95,0.55,0.92,-1.46,0.88,
Sensor_data:-0.01,-0.00,0.99,-1.46,1.16,-1.10,0.88,
Sensor_data:0.00,0.01,1.00,-1.46,1.34,-1.40,0.81,
Sensor_data:-0.00,-0.02,0.98,1.71,0.92,-1.22,0.85,
Sensor_data:-0.02,0.03,0.97,-0.79,1.28,-0.92,1.04,
Sensor_data:0.02,0.01,1.06,-0.79,1.59,-1.22,-0.77,
Sensor_data:0.02,-0.03,0.94,1.16,1.22,-1.34,-1.38,
Sensor_data:0.01,-0.04,1.08,0.12,1.04,-1.16,1.30,
Sensor_data:0.01,-0.03,0.96,0.79,0.79,-1.28,1.23,
Sensor_data:0.02,-0.06,1.01,0.31,0.92,-1.10,0.04,
Sensor_data:0.02,-0.01,1.01,-1.40,1.04,-1.04,-1.02,
Sensor_data:-0.00,-0.01,1.02,-0.73,1.10,-0.98,-0.73,
Sensor_data:-0.01,0.01,1.01,0.73,0.92,-0.92,-0.51,
Sensor_data:-0.01,0.00,0.99,0.79,0.79,-0.79,-0.57,
Sensor_data:-0.00,0.02,0.96,-0.49,1.04,-0.92,-0.77,
Sensor_data:-0.01,0.06,0.99,-3.42,1.53,-0.79,-0.60,
Sensor_data:0.02,-0.03,1.04,2.87,0.79,-1.16,0.20,
Sensor_data:-0.02,0.12,0.88,0.98,0.79,-1.28,1.46,
Sensor_data:-0.01,0.07,1.05,-0.49,0.98,-1.22,-0.06,
Sensor_data:-0.00,0.04,0.95,1.71,0.98,-1.46,-1.18,
Sensor_data:0.00,0.03,1.07,0.31,1.22,-1.65,0.20,
Sensor_data:0.04,-0.01,0.99,2.62,0.92,-1.77,1.30,
Sensor_data:0.01,-0.06,0.99,2.01,0.79,-1.83,0.07,
Sensor_data:0.01,-0.06,1.04,-0.06,1.10,-1.53,-1.12,
Sensor_data:0.01,-0.06,0.99,0.00,0.92,-1.53,0.14,
Sensor_data:-0.00,-0.03,1.05,-0.98,1.22,-1.34,1.20,
Sensor_data:-0.00,-0.03,1.00,1.40,1.04,-1.40,0.91,
Sensor_data:-0.02,-0.03,0.95,1.71,0.98,-1.59,0.91,
Sensor_data:-0.00,-0.01,0.98,-0.49,1.16,-1.34,0.97,
Sensor_data:-0.02,0.05,0.91,-1.04,1.16,-1.16,0.81,
Sensor_data:-0.01,0.01,1.05,0.37,1.40,-1.10,1.07,
Sensor_data:0.01,0.00,0.94,2.20,1.10,-1.65,1.26,
Sensor_data:0.00,-0.03,1.02,0.67,1.16,-1.22,-0.15,
Sensor_data:-0.02,-0.02,0.96,-0.61,1.22,-1.28,-1.18,
Sensor_data:0.03,-0.02,0.99,-0.12,1.10,-1.40,1.33,
Sensor_data:0.01,-0.05,1.02,0.43,1.10,-0.98,1.14,
Sensor_data:0.02,-0.05,1.00,1.22,0.98,-1.22,0.17,
Sensor_data:0.01,-0.03,0.97,0.49,0.85,-1.22,-1.15,
Sensor_data:-0.00,0.01,1.00,-0.85,0.92,-0.92,-0.86,
Sensor_data:-0.02,0.02,1.01,-0.55,1.04,-0.98,-0.57,
Sensor_data:-0.01,-0.04,0.89,1.40,0.92,-1.16,0.14,
Sensor_data:-0.17,-0.02,1.01,0.06,1.04,-1.04,-0.28,
Sensor_data:-0.01,0.02,1.11,-1.77,1.71,-1.10,-0.89,
Sensor_data:-0.02,0.07,0.98,0.55,1.16,-0.98,-0.99,
Sensor_data:-0.03,0.10,1.08,0.85,0.85,-1.34,1.49,
Sensor_data:0.02,0.04,1.02,2.44,0.98,-1.59,1.14,
Sensor_data:0.02,0.05,0.96,1.46,0.73,-1.59,-1.22,
Sensor_data:0.01,-0.00,0.98,-0.49,1.16,-1.71,0.14,
Sensor_data:0.00,-0.03,0.99,0.37,1.16,-1.65,1.30,
Sensor_data:-0.00,-0.06,1.03,0.43,1.04,-1.65,0.10,
